Loading module for Anaconda
Anaconda 2019.10 is now loaded
SUN
Random Seed:  4115
# of training samples:  10320
Encoder(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc3): Linear(in_features=4096, out_features=204)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=204, out_features=102)
  (linear_log_var): Linear(in_features=204, out_features=102)
)
Generator(
  (fc1): Linear(in_features=204, out_features=4096)
  (fc3): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=4096)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=2048, out_features=4096)
  (fc3): Linear(in_features=4096, out_features=102)
  (lrelu): LeakyReLU(0.2, inplace)
)
[354/400]  Loss_D: -1.0077 Loss_G: -3.5293, Wasserstein_dist:1.3456, vae_loss_seen:340.6712 GZSL: seen=0.4167, unseen=0.4188, h=0.4177 ZSL: unseen accuracy=0.6424
[355/400]  Loss_D: -1.0409 Loss_G: -3.3447, Wasserstein_dist:1.3745, vae_loss_seen:337.7245 GZSL: seen=0.3930, unseen=0.4319, h=0.4116 ZSL: unseen accuracy=0.6361
[356/400]  Loss_D: -0.9266 Loss_G: -3.8715, Wasserstein_dist:1.2517, vae_loss_seen:325.2354 GZSL: seen=0.3895, unseen=0.4549, h=0.4197 ZSL: unseen accuracy=0.6285
[357/400]  Loss_D: -0.8075 Loss_G: -3.3647, Wasserstein_dist:1.0765, vae_loss_seen:324.8453 GZSL: seen=0.3628, unseen=0.4910, h=0.4173 ZSL: unseen accuracy=0.6410
[358/400]  Loss_D: -1.0065 Loss_G: -3.7063, Wasserstein_dist:1.3412, vae_loss_seen:333.9121 GZSL: seen=0.3543, unseen=0.5083, h=0.4175 ZSL: unseen accuracy=0.6375
[359/400]  Loss_D: -1.0041 Loss_G: -3.1133, Wasserstein_dist:1.2530, vae_loss_seen:333.2624 GZSL: seen=0.3609, unseen=0.5000, h=0.4192 ZSL: unseen accuracy=0.6389
[360/400]  Loss_D: -0.9231 Loss_G: -4.0172, Wasserstein_dist:1.2000, vae_loss_seen:340.0924 GZSL: seen=0.3934, unseen=0.4458, h=0.4180 ZSL: unseen accuracy=0.6361
[361/400]  Loss_D: -0.7311 Loss_G: -3.5742, Wasserstein_dist:1.0425, vae_loss_seen:339.8136 GZSL: seen=0.3833, unseen=0.4590, h=0.4178 ZSL: unseen accuracy=0.6271
[362/400]  Loss_D: -0.8228 Loss_G: -3.4376, Wasserstein_dist:1.0935, vae_loss_seen:346.2473 GZSL: seen=0.3899, unseen=0.4431, h=0.4148 ZSL: unseen accuracy=0.6278
[363/400]  Loss_D: -0.8480 Loss_G: -3.6930, Wasserstein_dist:1.2050, vae_loss_seen:332.9402 GZSL: seen=0.4023, unseen=0.4312, h=0.4163 ZSL: unseen accuracy=0.6194
[364/400]  Loss_D: -0.9159 Loss_G: -3.8261, Wasserstein_dist:1.2752, vae_loss_seen:349.7362 GZSL: seen=0.3531, unseen=0.5049, h=0.4156 ZSL: unseen accuracy=0.6229
[365/400]  Loss_D: -0.8543 Loss_G: -3.8487, Wasserstein_dist:1.1613, vae_loss_seen:337.6682 GZSL: seen=0.3876, unseen=0.4556, h=0.4188 ZSL: unseen accuracy=0.6299
[366/400]  Loss_D: -0.7081 Loss_G: -3.2744, Wasserstein_dist:0.9884, vae_loss_seen:331.8099 GZSL: seen=0.3891, unseen=0.4486, h=0.4168 ZSL: unseen accuracy=0.6243
[367/400]  Loss_D: -0.7083 Loss_G: -3.4812, Wasserstein_dist:0.9808, vae_loss_seen:334.6695 GZSL: seen=0.3922, unseen=0.4368, h=0.4133 ZSL: unseen accuracy=0.6236
[368/400]  Loss_D: -0.9624 Loss_G: -3.3014, Wasserstein_dist:1.2571, vae_loss_seen:334.1214 GZSL: seen=0.3884, unseen=0.4479, h=0.4160 ZSL: unseen accuracy=0.6354
[369/400]  Loss_D: -0.6737 Loss_G: -3.9331, Wasserstein_dist:0.9747, vae_loss_seen:333.0592 GZSL: seen=0.3554, unseen=0.5007, h=0.4157 ZSL: unseen accuracy=0.6340
[370/400]  Loss_D: -0.7722 Loss_G: -3.3050, Wasserstein_dist:1.0580, vae_loss_seen:327.0711 GZSL: seen=0.3884, unseen=0.4451, h=0.4148 ZSL: unseen accuracy=0.6250
[371/400]  Loss_D: -0.8055 Loss_G: -3.8681, Wasserstein_dist:1.1236, vae_loss_seen:343.3041 GZSL: seen=0.3884, unseen=0.4528, h=0.4181 ZSL: unseen accuracy=0.6306
[372/400]  Loss_D: -0.8982 Loss_G: -3.5069, Wasserstein_dist:1.1854, vae_loss_seen:343.5062 GZSL: seen=0.3628, unseen=0.4903, h=0.4170 ZSL: unseen accuracy=0.6361
[373/400]  Loss_D: -0.7540 Loss_G: -3.0644, Wasserstein_dist:0.9917, vae_loss_seen:325.8239 GZSL: seen=0.3849, unseen=0.4549, h=0.4170 ZSL: unseen accuracy=0.6292
[374/400]  Loss_D: -0.7156 Loss_G: -3.1540, Wasserstein_dist:0.9764, vae_loss_seen:337.1648 GZSL: seen=0.3888, unseen=0.4444, h=0.4147 ZSL: unseen accuracy=0.6236
[375/400]  Loss_D: -0.7719 Loss_G: -3.3008, Wasserstein_dist:1.1130, vae_loss_seen:340.8523 GZSL: seen=0.3837, unseen=0.4465, h=0.4127 ZSL: unseen accuracy=0.6354
[376/400]  Loss_D: -0.7422 Loss_G: -3.7924, Wasserstein_dist:1.0053, vae_loss_seen:346.8312 GZSL: seen=0.3826, unseen=0.4542, h=0.4153 ZSL: unseen accuracy=0.6257
[377/400]  Loss_D: -0.8891 Loss_G: -3.3381, Wasserstein_dist:1.1821, vae_loss_seen:335.9172 GZSL: seen=0.3888, unseen=0.4472, h=0.4159 ZSL: unseen accuracy=0.6271
[378/400]  Loss_D: -0.6579 Loss_G: -3.5111, Wasserstein_dist:0.9232, vae_loss_seen:346.4335 GZSL: seen=0.3919, unseen=0.4389, h=0.4140 ZSL: unseen accuracy=0.6285
[379/400]  Loss_D: -0.7974 Loss_G: -3.5461, Wasserstein_dist:1.0681, vae_loss_seen:336.3450 GZSL: seen=0.3891, unseen=0.4597, h=0.4215 ZSL: unseen accuracy=0.6354
[380/400]  Loss_D: -0.8039 Loss_G: -3.6466, Wasserstein_dist:1.1234, vae_loss_seen:329.1434 GZSL: seen=0.3907, unseen=0.4528, h=0.4195 ZSL: unseen accuracy=0.6285
[381/400]  Loss_D: -0.7406 Loss_G: -3.4681, Wasserstein_dist:1.0480, vae_loss_seen:329.2831 GZSL: seen=0.3841, unseen=0.4528, h=0.4156 ZSL: unseen accuracy=0.6257
[382/400]  Loss_D: -0.5639 Loss_G: -2.9508, Wasserstein_dist:0.8260, vae_loss_seen:322.7555 GZSL: seen=0.3864, unseen=0.4542, h=0.4176 ZSL: unseen accuracy=0.6299
[383/400]  Loss_D: -0.6133 Loss_G: -3.1699, Wasserstein_dist:0.8462, vae_loss_seen:334.3203 GZSL: seen=0.3891, unseen=0.4611, h=0.4221 ZSL: unseen accuracy=0.6319
[384/400]  Loss_D: -0.8081 Loss_G: -3.4517, Wasserstein_dist:1.0875, vae_loss_seen:345.2811 GZSL: seen=0.3795, unseen=0.4451, h=0.4097 ZSL: unseen accuracy=0.6250
[385/400]  Loss_D: -0.7808 Loss_G: -3.0886, Wasserstein_dist:1.0468, vae_loss_seen:353.0072 GZSL: seen=0.3926, unseen=0.4563, h=0.4221 ZSL: unseen accuracy=0.6250
[386/400]  Loss_D: -0.8255 Loss_G: -3.0879, Wasserstein_dist:1.0849, vae_loss_seen:333.2500 GZSL: seen=0.3934, unseen=0.4493, h=0.4195 ZSL: unseen accuracy=0.6208
[387/400]  Loss_D: -0.9136 Loss_G: -3.6328, Wasserstein_dist:1.2692, vae_loss_seen:339.8593 GZSL: seen=0.3647, unseen=0.4868, h=0.4170 ZSL: unseen accuracy=0.6375
[388/400]  Loss_D: -0.8243 Loss_G: -3.6794, Wasserstein_dist:1.1338, vae_loss_seen:336.9838 GZSL: seen=0.3891, unseen=0.4340, h=0.4104 ZSL: unseen accuracy=0.6278
[389/400]  Loss_D: -0.8829 Loss_G: -3.5404, Wasserstein_dist:1.1538, vae_loss_seen:358.8321 GZSL: seen=0.4217, unseen=0.3993, h=0.4102 ZSL: unseen accuracy=0.6292
[390/400]  Loss_D: -0.8297 Loss_G: -3.7195, Wasserstein_dist:1.1463, vae_loss_seen:333.0877 GZSL: seen=0.3868, unseen=0.4444, h=0.4136 ZSL: unseen accuracy=0.6264
[391/400]  Loss_D: -0.7577 Loss_G: -3.6785, Wasserstein_dist:1.0829, vae_loss_seen:327.8418 GZSL: seen=0.3930, unseen=0.4479, h=0.4187 ZSL: unseen accuracy=0.6243
[392/400]  Loss_D: -0.7877 Loss_G: -3.2862, Wasserstein_dist:1.0502, vae_loss_seen:337.1862 GZSL: seen=0.3535, unseen=0.5042, h=0.4156 ZSL: unseen accuracy=0.6271
[393/400]  Loss_D: -0.8410 Loss_G: -3.7467, Wasserstein_dist:1.1258, vae_loss_seen:329.4191 GZSL: seen=0.3550, unseen=0.4896, h=0.4116 ZSL: unseen accuracy=0.6306
[394/400]  Loss_D: -1.0586 Loss_G: -3.8594, Wasserstein_dist:1.3990, vae_loss_seen:343.0296 GZSL: seen=0.4182, unseen=0.4139, h=0.4160 ZSL: unseen accuracy=0.6167
[395/400]  Loss_D: -0.8747 Loss_G: -3.8286, Wasserstein_dist:1.1395, vae_loss_seen:337.3885 GZSL: seen=0.3961, unseen=0.4313, h=0.4129 ZSL: unseen accuracy=0.6222
[396/400]  Loss_D: -0.8976 Loss_G: -3.2757, Wasserstein_dist:1.1675, vae_loss_seen:328.5475 GZSL: seen=0.3915, unseen=0.4479, h=0.4178 ZSL: unseen accuracy=0.6208
[397/400]  Loss_D: -0.8342 Loss_G: -3.1655, Wasserstein_dist:1.0994, vae_loss_seen:341.5355 GZSL: seen=0.3616, unseen=0.4951, h=0.4180 ZSL: unseen accuracy=0.6278
[398/400]  Loss_D: -0.8638 Loss_G: -3.8489, Wasserstein_dist:1.1489, vae_loss_seen:337.4371 GZSL: seen=0.3857, unseen=0.4660, h=0.4220 ZSL: unseen accuracy=0.6285
[399/400]  Loss_D: -0.9536 Loss_G: -3.7165, Wasserstein_dist:1.2772, vae_loss_seen:349.1679 GZSL: seen=0.3597, unseen=0.4979, h=0.4177 ZSL: unseen accuracy=0.6160
Dataset SUN
the best ZSL unseen accuracy is 0.6645833331470689
Dataset SUN
the best GZSL seen accuracy is 0.4065891472868217
the best GZSL unseen accuracy is 0.4479166666666667
the best GZSL H is 0.4262535200619909
